building_key,base_unit_token,record_count,condo_count,parking_count,storage_count,other_count,unit_tokens,addresses
3000 SOMERVALE CO SW,91,1,0,1,0,0,91V,91V 3000 SOMERVALE CO SW
3000 SOMERVALE CO SW,92,1,0,1,0,0,92V,92V 3000 SOMERVALE CO SW
3000 SOMERVALE CO SW,93,1,0,1,0,0,93V,93V 3000 SOMERVALE CO SW
3000 SOMERVALE CO SW,94,1,0,1,0,0,94V,94V 3000 SOMERVALE CO SW
3000 SOMERVALE CO SW,95,1,0,1,0,0,95V,95V 3000 SOMERVALE CO SW
3000 SOMERVALE CO SW,96,1,0,1,0,0,96V,96V 3000 SOMERVALE CO SW
3000 SOMERVALE CO SW,97,1,0,1,0,0,97V,97V 3000 SOMERVALE CO SW
3000 SOMERVALE CO SW,98,1,0,1,0,0,98V,98V 3000 SOMERVALE CO SW
3000 SOMERVALE CO SW,99,1,0,1,0,0,99V,99V 3000 SOMERVALE CO SW
4000 SOMERVALE CO SW,101,1,1,0,0,0,101,101 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,102,1,1,0,0,0,102,102 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,103,1,1,0,0,0,103,103 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,104,1,1,0,0,0,104,104 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,105,1,1,0,0,0,105,105 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,106,1,1,0,0,0,106,106 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,107,1,1,0,0,0,107,107 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,108,1,1,0,0,0,108,108 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,109,1,1,0,0,0,109,109 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,111,1,1,0,0,0,111,111 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,112,1,1,0,0,0,112,112 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,113,1,1,0,0,0,113,113 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,114,1,1,0,0,0,114,114 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,115,1,1,0,0,0,115,115 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,116,1,1,0,0,0,116,116 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,117,1,1,0,0,0,117,117 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,118,1,1,0,0,0,118,118 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,119,1,1,0,0,0,119,119 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,201,1,1,0,0,0,201,201 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,202,1,1,0,0,0,202,202 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,203,1,1,0,0,0,203,203 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,204,1,1,0,0,0,204,204 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,205,1,1,0,0,0,205,205 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,206,1,1,0,0,0,206,206 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,207,1,1,0,0,0,207,207 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,208,1,1,0,0,0,208,208 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,209,1,1,0,0,0,209,209 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,210,1,1,0,0,0,210,210 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,211,1,1,0,0,0,211,211 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,212,1,1,0,0,0,212,212 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,213,1,1,0,0,0,213,213 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,214,1,1,0,0,0,214,214 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,215,1,1,0,0,0,215,215 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,216,1,1,0,0,0,216,216 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,217,1,1,0,0,0,217,217 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,218,1,1,0,0,0,218,218 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,219,1,1,0,0,0,219,219 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,301,1,1,0,0,0,301,301 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,302,1,1,0,0,0,302,302 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,303,1,1,0,0,0,303,303 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,304,1,1,0,0,0,304,304 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,305,1,1,0,0,0,305,305 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,306,1,1,0,0,0,306,306 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,307,1,1,0,0,0,307,307 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,308,1,1,0,0,0,308,308 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,309,1,1,0,0,0,309,309 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,310,1,1,0,0,0,310,310 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,311,1,1,0,0,0,311,311 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,312,1,1,0,0,0,312,312 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,313,1,1,0,0,0,313,313 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,314,1,1,0,0,0,314,314 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,315,1,1,0,0,0,315,315 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,316,1,1,0,0,0,316,316 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,317,1,1,0,0,0,317,317 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,318,1,1,0,0,0,318,318 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,319,1,1,0,0,0,319,319 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,401,1,1,0,0,0,401,401 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,402,1,1,0,0,0,402,402 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,403,1,1,0,0,0,403,403 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,404,1,1,0,0,0,404,404 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,405,1,1,0,0,0,405,405 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,406,1,1,0,0,0,406,406 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,407,1,1,0,0,0,407,407 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,408,1,1,0,0,0,408,408 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,409,1,1,0,0,0,409,409 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,410,1,1,0,0,0,410,410 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,411,1,1,0,0,0,411,411 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,412,1,1,0,0,0,412,412 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,413,1,1,0,0,0,413,413 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,414,1,1,0,0,0,414,414 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,415,1,1,0,0,0,415,415 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,416,1,1,0,0,0,416,416 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,417,1,1,0,0,0,417,417 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,418,1,1,0,0,0,418,418 4000 SOMERVALE CO SW
4000 SOMERVALE CO SW,419,1,1,0,0,0,419,419 4000 SOMERVALE CO SW
5000 SOMERVALE CO SW,101,1,1,0,0,0,101,101 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,102,1,1,0,0,0,102,102 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,103,1,1,0,0,0,103,103 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,104,1,1,0,0,0,104,104 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,105,1,1,0,0,0,105,105 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,108,1,1,0,0,0,108,108 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,112,1,1,0,0,0,112,112 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,113,1,1,0,0,0,113,113 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,114,1,1,0,0,0,114,114 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,115,1,1,0,0,0,115,115 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,118,1,1,0,0,0,118,118 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,125,1,1,0,0,0,125,125 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,126,1,1,0,0,0,126,126 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,127,1,1,0,0,0,127,127 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,128,1,1,0,0,0,128,128 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,129,1,1,0,0,0,129,129 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,130,1,1,0,0,0,130,130 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,131,1,1,0,0,0,131,131 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,132,1,1,0,0,0,132,132 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,133,1,1,0,0,0,133,133 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,134,1,1,0,0,0,134,134 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,135,1,1,0,0,0,135,135 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,136,1,1,0,0,0,136,136 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,137,1,1,0,0,0,137,137 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,138,1,1,0,0,0,138,138 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,139,1,1,0,0,0,139,139 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,140,1,1,0,0,0,140,140 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,141,1,1,0,0,0,141,141 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,142,1,1,0,0,0,142,142 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,143,1,0,1,0,0,143V,143V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,144,1,0,1,0,0,144V,144V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,145,1,0,1,0,0,145V,145V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,146,1,0,1,0,0,146V,146V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,147,1,0,1,0,0,147V,147V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,148,1,0,1,0,0,148V,148V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,149,1,0,1,0,0,149V,149V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,150,1,0,1,0,0,150V,150V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,151,1,0,1,0,0,151V,151V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,152,1,0,1,0,0,152V,152V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,153,1,0,1,0,0,153V,153V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,154,1,0,1,0,0,154V,154V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,155,1,0,1,0,0,155V,155V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,156,1,0,1,0,0,156V,156V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,157,1,0,1,0,0,157V,157V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,158,1,0,1,0,0,158V,158V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,159,1,0,1,0,0,159V,159V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,160,1,0,1,0,0,160V,160V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,161,1,0,1,0,0,161V,161V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,162,1,0,1,0,0,162V,162V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,163,1,0,1,0,0,163V,163V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,164,1,0,1,0,0,164V,164V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,165,1,0,1,0,0,165V,165V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,166,1,0,1,0,0,166V,166V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,167,1,0,1,0,0,167V,167V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,168,1,0,1,0,0,168V,168V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,169,1,0,1,0,0,169V,169V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,170,1,0,1,0,0,170V,170V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,171,1,0,1,0,0,171V,171V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,172,1,0,1,0,0,172V,172V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,173,1,0,1,0,0,173V,173V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,174,1,0,1,0,0,174V,174V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,175,1,0,1,0,0,175V,175V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,176,1,0,1,0,0,176V,176V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,177,1,0,1,0,0,177V,177V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,178,1,0,1,0,0,178V,178V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,179,1,0,1,0,0,179V,179V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,180,1,0,1,0,0,180V,180V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,181,1,0,1,0,0,181V,181V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,182,1,0,1,0,0,182V,182V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,183,1,0,1,0,0,183V,183V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,184,1,0,1,0,0,184V,184V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,185,1,0,1,0,0,185V,185V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,186,1,0,1,0,0,186V,186V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,187,1,0,1,0,0,187V,187V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,188,1,0,1,0,0,188V,188V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,189,1,0,1,0,0,189V,189V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,190,1,0,1,0,0,190V,190V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,191,1,0,1,0,0,191V,191V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,192,1,0,1,0,0,192V,192V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,193,1,0,1,0,0,193V,193V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,194,1,0,1,0,0,194V,194V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,195,1,0,1,0,0,195V,195V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,196,1,0,1,0,0,196V,196V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,197,1,0,1,0,0,197V,197V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,198,1,0,1,0,0,198V,198V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,199,1,0,1,0,0,199V,199V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,200,1,0,1,0,0,200V,200V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,201,2,1,1,0,0,201; 201V,201 5000 SOMERVALE CO SW; 201V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,202,2,1,1,0,0,202; 202V,202 5000 SOMERVALE CO SW; 202V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,203,2,1,1,0,0,203; 203V,203 5000 SOMERVALE CO SW; 203V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,204,2,1,1,0,0,204; 204V,204 5000 SOMERVALE CO SW; 204V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,205,2,1,1,0,0,205; 205V,205 5000 SOMERVALE CO SW; 205V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,206,1,0,1,0,0,206V,206V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,207,2,1,1,0,0,207; 207V,207 5000 SOMERVALE CO SW; 207V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,208,2,1,1,0,0,208; 208V,208 5000 SOMERVALE CO SW; 208V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,209,2,1,1,0,0,209; 209V,209 5000 SOMERVALE CO SW; 209V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,210,1,1,0,0,0,210,210 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,211,2,1,1,0,0,211; 211V,211 5000 SOMERVALE CO SW; 211V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,212,2,1,1,0,0,212; 212V,212 5000 SOMERVALE CO SW; 212V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,213,2,1,1,0,0,213; 213V,213 5000 SOMERVALE CO SW; 213V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,214,2,1,1,0,0,214; 214V,214 5000 SOMERVALE CO SW; 214V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,215,2,1,1,0,0,215; 215V,215 5000 SOMERVALE CO SW; 215V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,216,1,0,1,0,0,216V,216V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,217,1,0,1,0,0,217V,217V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,218,2,1,1,0,0,218; 218V,218 5000 SOMERVALE CO SW; 218V 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,220,1,1,0,0,0,220,220 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,221,1,1,0,0,0,221,221 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,223,1,1,0,0,0,223,223 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,224,1,1,0,0,0,224,224 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,225,1,1,0,0,0,225,225 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,226,1,1,0,0,0,226,226 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,227,1,1,0,0,0,227,227 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,228,1,1,0,0,0,228,228 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,229,1,1,0,0,0,229,229 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,230,1,1,0,0,0,230,230 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,231,1,1,0,0,0,231,231 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,232,1,1,0,0,0,232,232 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,233,1,1,0,0,0,233,233 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,234,1,1,0,0,0,234,234 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,235,1,1,0,0,0,235,235 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,236,1,1,0,0,0,236,236 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,237,1,1,0,0,0,237,237 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,238,1,1,0,0,0,238,238 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,239,1,1,0,0,0,239,239 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,240,1,1,0,0,0,240,240 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,241,1,1,0,0,0,241,241 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,242,1,1,0,0,0,242,242 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,301,1,1,0,0,0,301,301 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,302,1,1,0,0,0,302,302 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,303,1,1,0,0,0,303,303 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,304,1,1,0,0,0,304,304 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,305,1,1,0,0,0,305,305 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,307,1,1,0,0,0,307,307 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,308,1,1,0,0,0,308,308 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,309,1,1,0,0,0,309,309 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,310,1,1,0,0,0,310,310 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,311,1,1,0,0,0,311,311 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,312,1,1,0,0,0,312,312 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,313,1,1,0,0,0,313,313 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,314,1,1,0,0,0,314,314 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,315,1,1,0,0,0,315,315 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,318,1,1,0,0,0,318,318 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,319,1,1,0,0,0,319,319 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,320,1,1,0,0,0,320,320 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,321,1,1,0,0,0,321,321 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,323,1,1,0,0,0,323,323 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,324,1,1,0,0,0,324,324 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,325,1,1,0,0,0,325,325 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,326,1,1,0,0,0,326,326 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,327,1,1,0,0,0,327,327 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,328,1,1,0,0,0,328,328 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,330,1,1,0,0,0,330,330 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,331,1,1,0,0,0,331,331 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,332,1,1,0,0,0,332,332 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,333,1,1,0,0,0,333,333 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,334,1,1,0,0,0,334,334 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,335,1,1,0,0,0,335,335 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,336,1,1,0,0,0,336,336 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,337,1,1,0,0,0,337,337 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,338,1,1,0,0,0,338,338 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,339,1,1,0,0,0,339,339 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,340,1,1,0,0,0,340,340 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,341,1,1,0,0,0,341,341 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,342,1,1,0,0,0,342,342 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,401,1,1,0,0,0,401,401 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,402,1,1,0,0,0,402,402 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,403,1,1,0,0,0,403,403 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,405,1,1,0,0,0,405,405 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,407,1,1,0,0,0,407,407 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,408,1,1,0,0,0,408,408 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,409,1,1,0,0,0,409,409 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,410,1,1,0,0,0,410,410 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,411,1,1,0,0,0,411,411 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,412,1,1,0,0,0,412,412 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,413,1,1,0,0,0,413,413 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,414,1,1,0,0,0,414,414 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,415,1,1,0,0,0,415,415 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,418,1,1,0,0,0,418,418 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,419,1,1,0,0,0,419,419 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,420,1,1,0,0,0,420,420 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,421,1,1,0,0,0,421,421 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,423,1,1,0,0,0,423,423 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,424,1,1,0,0,0,424,424 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,425,1,1,0,0,0,425,425 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,426,1,1,0,0,0,426,426 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,427,1,1,0,0,0,427,427 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,428,1,1,0,0,0,428,428 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,429,1,1,0,0,0,429,429 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,430,1,1,0,0,0,430,430 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,431,1,1,0,0,0,431,431 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,432,1,1,0,0,0,432,432 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,433,1,1,0,0,0,433,433 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,434,1,1,0,0,0,434,434 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,435,1,1,0,0,0,435,435 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,436,1,1,0,0,0,436,436 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,437,1,1,0,0,0,437,437 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,438,1,1,0,0,0,438,438 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,439,1,1,0,0,0,439,439 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,440,1,1,0,0,0,440,440 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,441,1,1,0,0,0,441,441 5000 SOMERVALE CO SW
5000 SOMERVALE CO SW,442,1,1,0,0,0,442,442 5000 SOMERVALE CO SW
5500 SOMERVALE CO SW,101,1,1,0,0,0,101,101 5500 SOMERVALE CO SW
5500 SOMERVALE CO SW,102,1,1,0,0,0,102,102 5500 SOMERVALE CO SW
5500 SOMERVALE CO SW,103,1,1,0,0,0,103,103 5500 SOMERVALE CO SW
5500 SOMERVALE CO SW,104,1,1,0,0,0,104,104 5500 SOMERVALE CO SW
5500 SOMERVALE CO SW,106,1,1,0,0,0,106,106 5500 SOMERVALE CO SW
5500 SOMERVALE CO SW,107,1,1,0,0,0,107,107 5500 SOMERVALE CO SW
5500 SOMERVALE CO SW,108,1,1,0,0,0,108,108 5500 SOMERVALE CO SW
5500 SOMERVALE CO SW,109,1,1,0,0,0,109,109 5500 SOMERVALE CO SW
