address,assessed_value,assessment_class,assessment_class_description,base_unit_token,building_key,comm_code,comm_name,cpid,fl_assessed_value,land_size_ac,land_size_sf,land_size_sm,land_use_designation,mod_date,multipolygon,nr_assessed_value,property_bucket,property_bucket_reason,property_type,re_assessed_value,roll_number,roll_year,sub_property_use,unique_key,unit_token,year_of_construction
162S 3000 SOMERVALE CO SW,2500.0,RE,Residential,162,3000 SOMERVALE CO SW,SOM,SOMERSET,96075149,0.0,1.49,64691.0,6010.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0675225,50.8962687],[-114.0677742,50.8967147],[-114.0679564,50.8966872],[-114.0679636,50.8966861],[-114.0688175,50.8965574],[-114.0691677,50.8965427],[-114.0691527,50.8964703],[-114.0691397,50.8963978],[-114.0691287,50.8963252],[-114.0691197,50.8962525],[-114.0691126,50.8961797],[-114.0691075,50.8961068],[-114.0691045,50.8960339],[-114.0691034,50.8959609],[-114.0691035,50.8959413],[-114.0691035,50.8959323],[-114.0685203,50.8959571],[-114.0685213,50.8959657],[-114.0685456,50.8961946],[-114.0677069,50.8962297],[-114.0676984,50.8962301],[-114.0676778,50.8962309],[-114.0675225,50.8962687]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,757509567,2026,A005,202675750956796075149,162S,2001.0
163S 3000 SOMERVALE CO SW,2500.0,RE,Residential,163,3000 SOMERVALE CO SW,SOM,SOMERSET,96075149,0.0,1.49,64691.0,6010.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0675225,50.8962687],[-114.0677742,50.8967147],[-114.0679564,50.8966872],[-114.0679636,50.8966861],[-114.0688175,50.8965574],[-114.0691677,50.8965427],[-114.0691527,50.8964703],[-114.0691397,50.8963978],[-114.0691287,50.8963252],[-114.0691197,50.8962525],[-114.0691126,50.8961797],[-114.0691075,50.8961068],[-114.0691045,50.8960339],[-114.0691034,50.8959609],[-114.0691035,50.8959413],[-114.0691035,50.8959323],[-114.0685203,50.8959571],[-114.0685213,50.8959657],[-114.0685456,50.8961946],[-114.0677069,50.8962297],[-114.0676984,50.8962301],[-114.0676778,50.8962309],[-114.0675225,50.8962687]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,757509583,2026,A005,202675750958396075149,163S,2001.0
73S 5500 SOMERVALE CO SW,2500.0,RE,Residential,73,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285591,2026,A005,202620028559196114409,73S,2003.0
74S 5500 SOMERVALE CO SW,2500.0,RE,Residential,74,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285625,2026,A005,202620028562596114409,74S,2003.0
75S 5500 SOMERVALE CO SW,2500.0,RE,Residential,75,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285740,2026,A005,202620028574096114409,75S,2003.0
76S 5500 SOMERVALE CO SW,2500.0,RE,Residential,76,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285732,2026,A005,202620028573296114409,76S,2003.0
77S 5500 SOMERVALE CO SW,2500.0,RE,Residential,77,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285724,2026,A005,202620028572496114409,77S,2003.0
78S 5500 SOMERVALE CO SW,2500.0,RE,Residential,78,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285716,2026,A005,202620028571696114409,78S,2003.0
79S 5500 SOMERVALE CO SW,2500.0,RE,Residential,79,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285708,2026,A005,202620028570896114409,79S,2003.0
80S 5500 SOMERVALE CO SW,2500.0,RE,Residential,80,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285690,2026,A005,202620028569096114409,80S,2003.0
81S 5500 SOMERVALE CO SW,2500.0,RE,Residential,81,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285682,2026,A005,202620028568296114409,81S,2003.0
82S 5500 SOMERVALE CO SW,2500.0,RE,Residential,82,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285674,2026,A005,202620028567496114409,82S,2003.0
83S 5500 SOMERVALE CO SW,2500.0,RE,Residential,83,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285666,2026,A005,202620028566696114409,83S,2003.0
84S 5500 SOMERVALE CO SW,2500.0,RE,Residential,84,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285658,2026,A005,202620028565896114409,84S,2003.0
85S 5500 SOMERVALE CO SW,2500.0,RE,Residential,85,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285641,2026,A005,202620028564196114409,85S,2003.0
86S 5500 SOMERVALE CO SW,2500.0,RE,Residential,86,5500 SOMERVALE CO SW,SOM,SOMERSET,96114409,0.0,1.5,65554.0,6090.0,M-C2,2026-01-14T00:00:00.000Z,"{""type"":""MultiPolygon"",""coordinates"":[[[[-114.0697882,50.8945544],[-114.0697464,50.8946012],[-114.0695506,50.8948204],[-114.0694873,50.8948913],[-114.0694785,50.894901],[-114.0694289,50.8949566],[-114.0694563,50.8949636],[-114.0694828,50.8949719],[-114.0695082,50.8949815],[-114.0695323,50.8949924],[-114.0695599,50.8950077],[-114.069585,50.8950246],[-114.0696075,50.895043],[-114.0696269,50.8950626],[-114.0696433,50.8950834],[-114.0696564,50.895105],[-114.0696662,50.8951274],[-114.0696724,50.8951503],[-114.0697892,50.8951435],[-114.0698531,50.8951399],[-114.0698548,50.8951758],[-114.0699196,50.8951869],[-114.0706765,50.8953169],[-114.0706793,50.8944792],[-114.0706225,50.8944791],[-114.0702537,50.8944782],[-114.0701115,50.8944779],[-114.0698253,50.8945129],[-114.0697882,50.8945544]]]]}",0.0,storage_unit,sub_property_use=A005,LI,2500.0,200285633,2026,A005,202620028563396114409,86S,2003.0
